iso_utc,uptime_s,procs,ws_mb,private_mb,handles,threads,avail_mb,commit_pct,cpu_pct_sum,vram_used_mb,vram_total_mb,gpu_util_pct
2026-08-28T17:30:00Z,75483,9,1327,910.7,5182,333,21486,34.1,55.11,611,8188,20
2026-08-28T17:31:00Z,75543,9,1327.5,911.3,5184,333,21497,34.1,61.31,611,8188,27
2026-08-28T17:32:00Z,75604,9,1330,914.4,5190,334,21512,34,57.54,611,8188,28
2026-08-28T17:33:00Z,75664,9,1327.9,911.6,5191,334,21510,34.1,57.72,611,8188,22
2026-08-28T17:34:00Z,75724,9,1328.2,911.9,5189,336,21459,34.2,56.81,611,8188,27
2026-08-28T17:35:00Z,75784,9,1328.5,912.5,5191,334,21507,34,59.42,611,8188,28
2026-08-28T17:36:01Z,75844,9,1327.9,911.6,5185,332,21505,34,56.2,611,8188,30
2026-08-28T17:37:01Z,75904,9,1328.2,912.1,5191,334,21510,34,58.59,611,8188,23
2026-08-28T17:38:01Z,75964,9,1329,913.1,5191,334,21432,34.1,52.09,611,8188,21
2026-08-28T17:39:01Z,76025,9,1328.8,912.9,5187,334,21436,34.1,57.35,611,8188,21
2026-08-28T17:40:01Z,76085,9,1329.5,913.5,5187,334,21511,34,59.14,611,8188,26
2026-08-28T17:41:01Z,76145,9,1327.7,911.3,5185,334,21507,34,57.81,611,8188,25
2026-08-28T17:42:01Z,76205,9,1327.8,911.2,5186,333,21499,34,57.34,611,8188,25
2026-08-28T17:43:02Z,76265,9,1328.7,912,5184,333,21498,34.1,61.69,611,8188,23
2026-08-28T17:44:02Z,76325,9,1327.8,911.2,5186,333,21511,34,55.29,611,8188,22
2026-08-28T17:45:02Z,76385,9,1328.5,911.8,5182,331,21536,34,55.36,611,8188,26
2026-08-28T17:46:02Z,76446,9,1327.4,910.8,5186,333,21536,34,52.65,611,8188,24
2026-08-28T17:47:02Z,76506,9,1327.4,911,5186,333,21526,34,55.23,611,8188,23
2026-08-28T17:48:02Z,76566,9,1327.7,911.4,5186,333,21520,34,56.98,611,8188,22
2026-08-28T17:49:03Z,76626,9,1326.8,910.2,5186,333,21445,34.1,50.27,611,8188,23
2026-08-28T17:50:03Z,76686,9,1327.6,911.5,5184,333,21452,34.1,54.51,611,8188,22
2026-08-28T17:51:03Z,76746,9,1327.5,911.2,5186,333,21519,34,59.57,611,8188,25
2026-08-28T17:52:03Z,76806,9,1328.3,912.2,5184,333,21514,34,59.75,611,8188,21
2026-08-28T17:53:03Z,76867,9,1327.2,911.2,5186,333,21509,34,60.5,611,8188,22
2026-08-28T17:54:03Z,76927,9,1327.8,911.6,5184,332,21487,34.1,54.6,611,8188,24
2026-08-28T17:55:03Z,76987,9,1328.4,912,5186,333,21495,34.1,58.12,611,8188,26
2026-08-28T17:56:04Z,77047,9,1327.4,910.8,5186,333,21483,34.1,54.28,611,8188,22
2026-08-28T17:57:04Z,77107,9,1328.1,911.5,5186,333,21501,34,60.26,611,8188,23
2026-08-28T17:58:04Z,77167,9,1328.2,911.6,5189,334,21540,34,58.18,611,8188,25
2026-08-28T17:59:04Z,77228,9,1328.7,912.4,5187,334,21454,34,48.02,611,8188,22
2026-08-28T18:00:04Z,77288,9,1328.9,912.8,5189,334,21457,34,58.75,611,8188,24
2026-08-28T18:01:04Z,77348,9,1328.7,912.5,5187,334,21527,34,57.37,611,8188,25
2026-08-28T18:02:04Z,77408,9,1361.9,947.6,5198,334,21493,34.1,58.8,611,8188,22
2026-08-28T18:03:05Z,77468,9,1333,916.8,5191,333,21514,34,55.53,611,8188,25
2026-08-28T18:04:05Z,77528,9,1333.8,917.6,5195,334,21509,34.1,56.26,611,8188,24
2026-08-28T18:05:05Z,77588,9,1333.5,917.3,5195,333,21490,34.1,59.98,611,8188,25
2026-08-28T18:06:05Z,77649,9,1333.1,916.7,5197,334,21508,34,60.06,611,8188,25
2026-08-28T18:07:05Z,77709,9,1331.6,915.5,5197,334,21513,34,58.79,611,8188,25
2026-08-28T18:08:05Z,77769,9,1331.9,915.7,5195,334,21506,34,57.97,611,8188,24
2026-08-28T18:09:06Z,77829,9,1330.9,914.8,5190,333,21440,34.1,49.61,611,8188,22
2026-08-28T18:10:06Z,77889,9,1326.7,910.4,5188,333,21473,34,57.52,611,8188,23
2026-08-28T18:11:06Z,77949,9,1327.6,911.2,5190,333,21532,34,59.07,611,8188,23
2026-08-28T18:12:06Z,78009,9,1327,911.1,5190,333,21504,34.1,57.15,611,8188,22
2026-08-28T18:13:06Z,78070,9,1327.4,910.9,5195,334,21498,34.1,55.84,611,8188,25
2026-08-28T18:14:06Z,78130,9,1328.1,911.7,5193,333,21495,34.1,57.5,611,8188,24
2026-08-28T18:15:06Z,78190,9,1327.6,911.8,5195,334,21500,34.1,60.03,611,8188,25
2026-08-28T18:16:07Z,78250,9,1327.6,911.7,5195,334,21497,34.1,57.62,611,8188,22
2026-08-28T18:17:07Z,78310,9,1327.5,911.4,5193,334,21517,34,54.85,611,8188,22
2026-08-28T18:18:07Z,78370,9,1327.6,911.5,5192,333,21425,34.3,55.57,611,8188,22
2026-08-28T18:19:07Z,78430,9,1328.3,912.1,5190,333,21375,34.3,51.69,611,8188,24
2026-08-28T18:20:07Z,78491,9,1328,911.5,5192,333,21435,34.1,59.65,611,8188,24
2026-08-28T18:21:07Z,78551,9,1328.3,912,5190,333,21474,34.1,59.19,611,8188,23
2026-08-28T18:22:07Z,78611,9,1328.2,911.8,5192,333,21514,34,58.66,611,8188,25
2026-08-28T18:23:07Z,78671,9,1328.1,911.7,5190,332,21511,34,59.41,611,8188,22
2026-08-28T18:24:08Z,78731,9,1328.1,912,5195,334,21496,34.1,54.62,611,8188,22
2026-08-28T18:25:08Z,78791,9,1327.6,911.3,5193,333,21509,34,57.92,611,8188,22
2026-08-28T18:26:08Z,78851,9,1327.2,911.1,5195,334,21512,34,55.65,611,8188,21
2026-08-28T18:27:08Z,78912,9,1327,910.9,5195,334,21500,34,58.43,611,8188,23
2026-08-28T18:28:08Z,78972,9,1327.7,911.5,5193,334,21499,34.1,60.22,611,8188,25
2026-08-28T18:29:08Z,79032,9,1327.7,911.2,5194,333,21365,34.3,48.86,611,8188,25
2026-08-28T18:30:09Z,79092,9,1327.4,911.4,5194,333,21425,34.1,56.71,611,8188,27
2026-08-28T18:31:09Z,79152,9,1327.4,911.3,5194,333,21457,34,60.56,611,8188,21
2026-08-28T18:32:09Z,79212,9,1325.8,909.9,5200,333,21524,34,59.98,611,8188,26
2026-08-28T18:33:09Z,79273,9,1326.3,909.9,5201,334,21464,34.2,59.24,611,8188,27
2026-08-28T18:34:09Z,79333,9,1327.1,910.8,5199,335,21486,34.1,58.6,611,8188,27
2026-08-28T18:35:09Z,79393,9,1327,911.3,5203,336,21493,34,60.97,611,8188,25
2026-08-28T18:36:09Z,79453,9,1327.1,910.9,5201,334,21491,34,58.5,611,8188,22
2026-08-28T18:37:10Z,79513,9,1327,910.8,5198,333,21491,34,60.26,611,8188,23
2026-08-28T18:38:10Z,79573,9,1327.4,911.3,5198,333,21500,34,56.85,611,8188,24
2026-08-28T18:39:10Z,79633,9,1327.4,911.3,5192,333,21385,34.3,55.02,611,8188,23
2026-08-28T18:40:10Z,79694,9,1327.9,911.8,5194,333,21430,34.1,54.89,611,8188,26
2026-08-28T18:41:10Z,79754,9,1328.6,912.7,5192,333,21440,34.1,62.55,611,8188,27
2026-08-28T18:42:10Z,79814,9,1326.6,909.8,5194,333,21491,34,59.32,611,8188,25
2026-08-28T18:43:10Z,79874,9,1327.2,910.6,5192,332,21486,34.1,57.19,611,8188,22
2026-08-28T18:44:11Z,79934,9,1326.9,910.7,5194,333,21511,34.1,52.53,611,8188,25
2026-08-28T18:45:11Z,79994,9,1327.7,911.7,5194,333,21534,34,55.24,611,8188,23
2026-08-28T18:46:11Z,80054,9,1327.5,911.2,5194,333,21532,34,55.76,611,8188,27
2026-08-28T18:47:11Z,80115,9,1327.4,911,5194,333,21536,34,60.15,611,8188,24
2026-08-28T18:48:11Z,80175,9,1328,911.4,5192,333,21491,34.1,57.71,611,8188,21
2026-08-28T18:49:11Z,80235,9,1327.1,910.5,5194,333,21373,34.4,53.9,611,8188,22
2026-08-28T18:50:11Z,80295,9,1328.1,911.5,5194,333,21416,34.2,53.98,611,8188,28
2026-08-28T18:51:12Z,80355,9,1328.1,911.7,5197,334,21421,34.2,60.25,611,8188,24
2026-08-28T18:52:12Z,80415,9,1327.9,911.2,5197,333,21478,34.1,57.53,611,8188,22
2026-08-28T18:53:12Z,80475,9,1327.8,911.5,5197,334,21498,34.1,58.57,611,8188,25
2026-08-28T18:54:12Z,80536,9,1327.5,911,5195,333,21501,34.1,57.57,611,8188,28
2026-08-28T18:55:12Z,80596,9,1326.6,909.9,5197,334,21506,34,59.1,611,8188,27
2026-08-28T18:56:12Z,80656,9,1327.5,911,5196,333,21494,34.1,55.43,611,8188,23
2026-08-28T18:57:12Z,80716,9,1327.9,911.4,5195,333,21510,34,61.05,611,8188,22
2026-08-28T18:58:13Z,80776,9,1327.1,910.6,5197,333,21512,34,56.76,611,8188,22
2026-08-28T18:59:13Z,80836,9,1326.7,910.3,5197,333,21377,34.3,57.11,611,8188,24
2026-08-28T19:00:13Z,80896,9,1327.1,910.4,5197,333,21411,34.2,53.98,611,8188,25
2026-08-28T19:01:13Z,80957,9,1327.7,911,5195,332,21419,34.2,54.46,611,8188,23
2026-08-28T19:02:13Z,81017,9,1318.8,902.8,5191,334,21498,34.1,60.83,611,8188,29
2026-08-28T19:03:13Z,81077,9,1327.6,911.6,5186,333,21467,34.2,58.74,611,8188,21
2026-08-28T19:04:14Z,81137,9,1327.7,911.6,5186,333,21420,34.3,59.76,611,8188,25
2026-08-28T19:05:14Z,81197,9,1328,912.3,5190,334,21471,34.1,54.9,611,8188,22
2026-08-28T19:06:14Z,81257,9,1328,912.6,5188,334,21481,34.1,56.02,611,8188,25
2026-08-28T19:07:14Z,81318,9,1327.6,911.9,5189,333,21491,34,57.03,611,8188,25
2026-08-28T19:08:14Z,81378,9,1328.1,912.5,5187,333,21491,34.1,58.3,611,8188,24
2026-08-28T19:09:14Z,81438,9,1328.2,912.2,5183,333,21453,34.3,58.03,611,8188,22
2026-08-28T19:10:14Z,81498,9,1328.4,912.1,5181,332,21447,34.1,55.32,611,8188,27
2026-08-28T19:11:15Z,81558,9,1328.6,912.8,5183,333,21446,34.1,56.22,611,8188,22
2026-08-28T19:12:15Z,81618,9,1327.1,911.1,5181,332,21483,34.1,56.15,611,8188,25
2026-08-28T19:13:15Z,81678,9,1328.2,912.2,5183,333,21502,34,54.45,611,8188,23
2026-08-28T19:14:15Z,81738,9,1328.1,912.5,5183,333,21462,34.2,54.8,611,8188,24
2026-08-28T19:15:15Z,81799,9,1327.3,911.5,5183,333,21508,34,54.76,611,8188,23
2026-08-28T19:16:15Z,81859,9,1327.2,911.4,5183,333,21414,34.3,58.21,611,8188,28
2026-08-28T19:17:15Z,81919,9,1327,911.2,5181,333,21478,34.1,57.35,611,8188,23
2026-08-28T19:18:16Z,81979,9,1327.7,911.6,5183,333,21480,34.1,60.25,611,8188,21
2026-08-28T19:19:16Z,82039,9,1327.8,911.7,5184,334,21479,34.1,58.31,611,8188,23
2026-08-28T19:20:16Z,82099,9,1328.2,912.2,5186,334,21360,34.3,53.03,611,8188,25
2026-08-28T19:21:16Z,82159,9,1328.4,912.8,5184,333,21392,34.2,59.02,611,8188,26
2026-08-28T19:22:16Z,82220,9,1328.1,912,5186,334,21458,34.2,60.58,611,8188,23
2026-08-28T19:23:16Z,82280,9,1329,913.2,5184,334,21451,34.2,58.53,611,8188,22
2026-08-28T19:24:16Z,82340,9,1328.8,912.6,5185,333,21444,34.2,58.24,611,8188,24
2026-08-28T19:25:17Z,82400,9,1327.9,912,5185,333,21493,34,57.62,611,8188,27
2026-08-28T19:26:17Z,82460,9,1333.2,920.8,5187,341,21464,34.1,57.26,614,8188,29
2026-08-28T19:27:17Z,82520,9,1332.8,921,5185,341,21470,34.1,61.17,614,8188,30
2026-08-28T19:28:17Z,82581,9,1329.1,917.1,5185,333,21478,34.1,62.24,613,8188,26
2026-08-28T19:29:17Z,82641,9,1329.4,916.9,5185,333,21480,34.1,60.81,613,8188,26
2026-08-28T19:30:17Z,82701,9,1329.6,917.1,5183,333,21407,34.2,51.06,614,8188,29
2026-08-28T19:31:17Z,82761,9,1329.2,916.4,5185,333,21414,34.2,59.86,614,8188,26
2026-08-28T19:32:18Z,82821,9,1322.6,908.7,5191,334,21478,34.1,61.1,613,8188,28
2026-08-28T19:33:18Z,82881,9,1333.1,918.7,5192,336,21472,34.2,55.32,613,8188,28
2026-08-28T19:34:18Z,82941,9,1327.9,913.7,5192,336,21488,34.1,57.52,613,8188,28
2026-08-28T19:35:18Z,83002,9,1329.2,915.6,5195,336,21493,34,54.39,614,8188,22
2026-08-28T19:36:18Z,83062,9,1328.5,914.4,5193,334,21486,34.1,59.49,613,8188,26
2026-08-28T19:37:18Z,83122,9,1327.6,913.5,5194,333,21497,34,56.06,613,8188,23
2026-08-28T19:38:18Z,83182,9,1328,913.9,5192,333,21500,34,58,614,8188,24
2026-08-28T19:39:19Z,83242,9,1326.9,912.4,5187,334,21494,34,57.55,613,8188,18
2026-08-28T19:40:19Z,83302,9,1327.5,913.5,5189,334,21422,34.1,48.69,613,8188,23
2026-08-28T19:41:19Z,83362,9,1327.3,913.1,5187,334,21420,34.1,55.95,614,8188,23
2026-08-28T19:42:19Z,83423,9,1327.6,913.6,5189,334,21495,34.1,55.41,613,8188,21
2026-08-28T19:43:19Z,83483,9,1328.2,914.2,5185,332,21487,34.1,59.22,614,8188,20
2026-08-28T19:44:19Z,83543,9,1327.4,913.5,5189,333,21485,34.1,58.58,614,8188,25
2026-08-28T19:45:19Z,83603,9,1328,913.8,5188,333,21532,34,55.38,613,8188,23
2026-08-28T19:46:20Z,83663,9,1328.2,913.4,5188,333,21503,34.1,58.53,613,8188,26
2026-08-28T19:47:20Z,83723,9,1328.4,913.8,5188,333,21517,34,58.21,613,8188,23
2026-08-28T19:48:20Z,83783,9,1328.4,913.5,5188,333,21512,34.1,58.1,613,8188,21
2026-08-28T19:49:20Z,83844,9,1327.5,913.2,5188,333,21513,34.1,56.72,613,8188,23
2026-08-28T19:50:20Z,83904,9,1328.3,914,5186,333,21439,34.1,51.81,613,8188,21
2026-08-28T19:51:20Z,83964,9,1328.3,914.3,5188,333,21442,34.1,57.8,614,8188,22
2026-08-28T19:52:21Z,84024,9,1328.9,915,5184,332,21514,34.1,58.22,613,8188,20
2026-08-28T19:53:21Z,84084,9,1327.9,913.5,5188,333,21517,34.1,59.42,613,8188,24
2026-08-28T19:54:21Z,84144,9,1328.9,914.3,5188,333,21509,34.1,58.37,613,8188,21
2026-08-28T19:55:21Z,84204,9,1329.3,914.8,5188,333,21505,34.1,52.09,613,8188,26
2026-08-28T19:56:21Z,84265,9,1327.9,913,5188,333,21490,34.1,52.6,613,8188,22
2026-08-28T19:57:21Z,84325,9,1328.4,914.3,5188,333,21487,34.1,58.56,613,8188,23
2026-08-28T19:58:21Z,84385,9,1332.6,918.8,5188,333,21515,34,56.97,613,8188,22
2026-08-28T19:59:22Z,84445,9,1332.8,918.5,5186,333,21519,34,55.82,613,8188,22
2026-08-28T20:00:22Z,84505,9,1332.7,918.6,5188,333,21449,34.1,49.7,613,8188,23
2026-08-28T20:01:22Z,84565,9,1328.7,914.6,5186,333,21453,34.1,56.86,613,8188,25
2026-08-28T20:02:22Z,84625,9,1331,918,5198,334,21511,34,56.87,613,8188,23
2026-08-28T20:03:22Z,84686,9,1329.6,917,5195,336,21479,34.1,56.2,613,8188,20
2026-08-28T20:04:22Z,84746,9,1329.8,917.1,5195,336,21364,34.5,54.38,613,8188,21
2026-08-28T20:05:22Z,84806,9,1333.8,921.3,5195,334,21487,34.2,54.76,613,8188,23
2026-08-28T20:06:23Z,84866,9,1329.1,916.1,5194,334,21477,34.1,57.45,613,8188,23
2026-08-28T20:07:23Z,84926,9,1329.6,917.5,5198,334,21472,34.1,55.93,613,8188,21
2026-08-28T20:08:23Z,84986,9,1329.6,916.5,5196,336,21483,34.2,59.42,613,8188,20
2026-08-28T20:09:23Z,85046,9,1330.6,917.5,5190,334,21501,34.1,56.95,613,8188,25
2026-08-28T20:10:23Z,85107,9,1330.2,917.1,5188,334,21414,34.2,49.64,613,8188,20
2026-08-28T20:11:23Z,85167,9,1330.3,918.1,5190,334,21418,34.1,59.39,613,8188,25
2026-08-28T20:12:23Z,85227,9,1329.5,916.7,5187,332,21446,34.2,55.9,613,8188,21
2026-08-28T20:13:24Z,85287,9,1332.8,920.4,5189,333,21473,34.1,55.66,613,8188,24
2026-08-28T20:14:24Z,85347,9,1333.3,920.4,5189,333,21475,34.1,58.45,613,8188,26
2026-08-28T20:15:24Z,85407,9,1329.1,916.4,5189,333,21480,34.1,55.05,613,8188,25
2026-08-28T20:16:24Z,85467,9,1328.9,916.4,5189,333,21501,34,57.24,613,8188,22
2026-08-28T20:17:24Z,85528,9,1329,916,5192,334,21554,33.9,52.06,613,8188,18
2026-08-28T20:18:24Z,85588,9,1329.4,916,5192,334,21541,34,58.87,613,8188,21
2026-08-28T20:19:24Z,85648,9,1329.9,917.1,5190,334,21536,34,56.38,613,8188,20
2026-08-28T20:20:24Z,85708,9,1329.3,916.3,5192,334,21459,34.1,50.57,613,8188,23
2026-08-28T20:21:25Z,85768,9,1333.4,920.2,5190,334,21462,34.1,54.36,613,8188,24
2026-08-28T20:22:25Z,85828,9,1328.5,915.1,5189,332,21528,34,58.81,613,8188,22
2026-08-28T20:23:25Z,85888,9,1328.7,915.6,5191,333,21523,34,56.14,613,8188,22
2026-08-28T20:24:25Z,85949,9,1329.1,915.6,5191,333,21522,34,58.13,613,8188,22
2026-08-28T20:25:25Z,86009,9,1328.8,915.4,5185,333,21525,34,56.74,613,8188,26
2026-08-28T20:26:25Z,86069,9,1328.4,915.6,5194,334,21510,34.1,49.66,613,8188,24
2026-08-28T20:27:25Z,86129,9,1328,914.8,5194,334,21468,34.2,57.31,613,8188,22
2026-08-28T20:28:26Z,86189,9,1328.7,915.4,5192,334,21488,34.1,61.27,613,8188,22
2026-08-28T20:29:26Z,86249,9,1329,915.8,5194,334,21506,34,57.64,613,8188,26
2026-08-28T20:30:26Z,86309,9,1328.7,915.9,5194,334,21460,34,50.32,613,8188,23
2026-08-28T20:31:26Z,86370,9,1333,920.5,5191,332,21450,34.1,54.26,613,8188,19
2026-08-28T20:32:26Z,86430,9,1328.1,914.5,5206,333,21526,34,59.6,614,8188,20
2026-08-28T20:33:26Z,86490,9,1333.9,919.8,5210,336,21475,34.2,58.42,613,8188,21
2026-08-28T20:34:27Z,86550,9,1333.3,919.8,5207,336,21500,34.1,58.25,613,8188,20
2026-08-28T20:35:27Z,86610,9,1332.8,919.3,5207,334,21511,34,55.34,614,8188,23
2026-08-28T20:36:27Z,86670,9,1336.8,923.3,5205,334,21505,34,54.9,614,8188,26
2026-08-28T20:37:27Z,86730,9,1333.4,919.7,5202,333,21510,34,57.75,613,8188,22
2026-08-28T20:38:27Z,86791,9,1332.9,919.2,5204,333,21509,34,57.51,613,8188,24
2026-08-28T20:39:27Z,86851,9,1332.9,919.2,5198,333,21513,34,55.84,613,8188,20
2026-08-28T20:40:27Z,86911,9,1333.8,919.7,5198,332,21432,34.1,51.42,613,8188,21
2026-08-28T20:41:28Z,86971,9,1333.4,919.2,5200,332,21434,34.1,56.99,613,8188,24
2026-08-28T20:42:28Z,87031,9,1332.3,918.2,5192,333,21535,34,59.12,613,8188,24
2026-08-28T20:43:28Z,87091,9,1331.8,917.9,5192,333,21530,34,55.06,613,8188,28
2026-08-28T20:44:28Z,87151,9,1332.1,918.5,5192,333,21519,34,56.62,614,8188,24
2026-08-28T20:45:28Z,87212,9,1332.8,919.3,5190,333,21525,34,58.15,614,8188,23
2026-08-28T20:46:28Z,87272,9,1331.4,917.7,5188,333,21511,34,56,613,8188,21
2026-08-28T20:47:28Z,87332,9,1332.3,918.8,5190,333,21519,34,57.12,614,8188,22
2026-08-28T20:48:29Z,87392,9,1336.9,919.1,5190,333,21484,34.1,56.23,611,8188,28
2026-08-28T20:49:29Z,87452,9,1333.9,916.3,5188,332,21487,34,60.62,611,8188,29
2026-08-28T20:50:29Z,87512,9,1334.3,916.2,5192,332,21446,34.1,55.9,611,8188,32
2026-08-28T20:51:29Z,87572,9,1330.4,912.5,5192,333,21448,34.1,61.67,611,8188,27
2026-08-28T20:52:29Z,87633,9,1331.1,913.4,5194,333,21516,34,61.98,611,8188,27
2026-08-28T20:53:29Z,87693,9,1330.2,912.4,5190,333,21515,34,60.57,611,8188,29
2026-08-28T20:54:29Z,87753,9,1330.4,912.5,5190,333,21514,34,59.43,611,8188,23
2026-08-28T20:55:30Z,87813,9,1330.1,912.5,5188,333,21510,34,59.23,611,8188,26
2026-08-28T20:56:30Z,87873,9,1330.7,916.7,5190,333,21492,34.1,56.7,613,8188,25
2026-08-28T20:57:30Z,87933,9,1335.1,921,5188,333,21487,34.1,57.15,614,8188,29
2026-08-28T20:58:30Z,87993,9,1329.6,916,5190,333,21495,34,56.53,614,8188,29
2026-08-28T20:59:30Z,88054,9,1333.3,919.1,5190,333,21507,34,58.2,613,8188,29
2026-08-28T21:00:30Z,88114,9,1329.4,915.6,5192,333,21243,34.2,52.34,613,8188,29
2026-08-28T21:01:30Z,88174,9,1330,915.7,5186,331,21470,34.1,53.78,613,8188,27
2026-08-28T21:02:30Z,88234,9,1326.8,913.9,5195,334,21544,34,58.37,614,8188,21
2026-08-28T21:03:31Z,88294,9,1330.2,917.1,5197,334,21511,34.1,58.48,613,8188,21
2026-08-28T21:04:31Z,88354,9,1329.8,917,5197,334,21508,34,56.55,614,8188,21
2026-08-28T21:05:31Z,88414,9,1329.6,916.4,5199,334,21523,34,55.98,613,8188,23
2026-08-28T21:06:31Z,88475,9,1329.9,916.9,5195,334,21514,34,57.39,614,8188,24
2026-08-28T21:07:31Z,88535,9,1330.5,916.9,5197,334,21495,34.1,54.17,613,8188,20
2026-08-28T21:08:31Z,88595,9,1330.3,916.3,5194,333,21511,34,58.73,613,8188,22
2026-08-28T21:09:31Z,88655,9,1329.4,915.7,5192,333,21510,34,57.55,613,8188,26
2026-08-28T21:10:32Z,88715,9,1329.4,916.3,5188,331,21437,34.2,49.45,614,8188,23
2026-08-28T21:11:32Z,88775,9,1329.7,916.2,5192,333,21445,34.1,56.19,613,8188,23
2026-08-28T21:12:32Z,88835,9,1334.6,921.1,5192,333,21501,34.1,57.35,613,8188,24
2026-08-28T21:13:32Z,88896,9,1330.3,916.8,5192,333,21523,34,56.54,613,8188,21
2026-08-28T21:14:32Z,88956,9,1330.4,917.2,5192,333,21527,34,55.56,613,8188,23
2026-08-28T21:15:32Z,89016,9,1329.3,916.6,5192,333,21526,34,55.49,613,8188,23
2026-08-28T21:16:32Z,89076,9,1328.5,915.3,5194,333,21503,34.1,55.88,613,8188,25
2026-08-28T21:17:33Z,89136,9,1329,916.5,5192,333,21523,34,57.7,614,8188,21
2026-08-28T21:18:33Z,89196,9,1328.6,915.4,5194,333,21434,34.2,55.55,613,8188,23
2026-08-28T21:19:33Z,89256,9,1329.9,916.7,5188,331,21485,34.1,55.71,613,8188,21
2026-08-28T21:20:33Z,89317,9,1329.9,916.7,5192,333,21423,34.1,52.06,613,8188,25
2026-08-28T21:21:33Z,89377,9,1330.1,916.8,5192,333,21420,34.1,55.03,613,8188,25
2026-08-28T21:22:33Z,89437,9,1330.3,917.1,5192,333,21501,34.1,59.26,613,8188,20
2026-08-28T21:23:33Z,89497,9,1330.2,917,5192,333,21492,34.1,57.73,614,8188,20
2026-08-28T21:24:34Z,89557,9,1330.6,917.6,5190,333,21493,34.1,57.55,614,8188,23
2026-08-28T21:25:34Z,89617,9,1330.6,917.5,5192,333,21524,34,56.4,613,8188,23
2026-08-28T21:26:34Z,89677,9,1333.2,918.9,5190,333,21504,34,53.68,613,8188,25
2026-08-28T21:27:34Z,89738,9,1329.6,915.4,5192,333,21511,34,59.68,613,8188,22
2026-08-28T21:28:34Z,89798,9,1329.5,915.1,5188,331,21505,34,56.93,613,8188,20
2026-08-28T21:29:34Z,89858,9,1329.8,915.5,5194,333,21511,34,56.83,613,8188,21
2026-08-28T21:30:34Z,89918,9,1329,915.3,5192,332,21426,34.1,48.88,613,8188,22
2026-08-28T21:31:35Z,89978,9,1329.3,914.7,5194,333,21405,34.2,53.51,613,8188,24
2026-08-28T21:32:35Z,90038,9,1325.5,911.3,5199,334,21530,34,58.12,614,8188,25
2026-08-28T21:33:35Z,90098,9,1328.8,914.4,5199,336,21482,34.1,58.41,614,8188,25
2026-08-28T21:34:35Z,90158,9,1329,915,5201,336,21510,34,60.28,613,8188,24
2026-08-28T21:35:35Z,90219,9,1334.1,920.2,5197,334,21505,34,59.18,614,8188,29
2026-08-28T21:36:35Z,90279,9,1329.6,915.4,5199,334,21503,34,56.41,613,8188,25
2026-08-28T21:37:35Z,90339,9,1330.4,917.3,5194,333,21506,34,58.66,615,8188,22
2026-08-28T21:38:35Z,90399,9,1330.2,915.4,5195,333,21506,34,58.26,613,8188,23
2026-08-28T21:39:36Z,90459,9,1330.3,916,5190,332,21503,34,59.01,613,8188,24
2026-08-28T21:40:36Z,90519,9,1330.5,916.6,5192,333,21435,34.1,50.25,614,8188,24
2026-08-28T21:41:36Z,90579,9,1334.4,920.2,5192,333,21418,34.2,54.82,613,8188,27
2026-08-28T21:42:36Z,90640,9,1331.2,916.4,5192,333,21499,34,56.36,613,8188,23
2026-08-28T21:43:36Z,90700,9,1329.8,915,5192,333,21487,34.1,56.69,613,8188,21
2026-08-28T21:44:36Z,90760,9,1330.4,915.6,5190,333,21487,34.1,58.95,613,8188,21
2026-08-28T21:45:37Z,90820,9,1328.9,914.1,5185,333,21542,33.9,52.8,613,8188,22
2026-08-28T21:46:37Z,90880,9,1328.5,914.1,5185,333,21537,34,56.05,613,8188,22
2026-08-28T21:47:37Z,90940,9,1328.6,913.9,5187,333,21535,34,53.08,613,8188,21
2026-08-28T21:48:37Z,91000,9,1328.3,913.7,5185,332,21519,34,59.21,613,8188,24
2026-08-28T21:49:37Z,91061,9,1328.2,913.6,5187,333,21500,34.1,56.9,613,8188,21
2026-08-28T21:50:37Z,91121,9,1327.7,913,5185,332,21429,34.2,52.74,613,8188,26
2026-08-28T21:51:37Z,91181,9,1328.5,913.8,5190,334,21422,34.2,55.93,613,8188,21
2026-08-28T21:52:38Z,91241,9,1329.1,914.3,5190,334,21526,34,54.64,613,8188,21
2026-08-28T21:53:38Z,91301,9,1329.4,914.8,5188,334,21496,34.1,55.07,613,8188,22
2026-08-28T21:54:38Z,91361,9,1329.5,915.3,5188,334,21518,34,52.56,613,8188,24
2026-08-28T21:55:38Z,91421,9,1329.5,915.3,5186,334,21511,34.1,54.63,613,8188,24
2026-08-28T21:56:38Z,91482,9,1333.6,919.1,5187,333,21485,34.1,58.3,613,8188,28
2026-08-28T21:57:38Z,91542,9,1334.1,920.3,5189,332,21483,34.1,56.32,614,8188,28
2026-08-28T21:58:38Z,91602,9,1329.8,915.6,5191,333,21545,34,61.23,614,8188,28
2026-08-28T21:59:39Z,91662,9,1330.5,915.9,5189,332,21596,33.7,61.43,613,8188,26
2026-08-28T22:00:39Z,91722,9,1331.6,917.5,5194,334,21427,34.1,55.31,614,8188,32
2026-08-28T22:01:39Z,91782,9,1334.4,920.2,5192,334,21413,34.1,59.67,613,8188,25
2026-08-28T22:02:39Z,91843,9,1326.6,913,5194,334,21483,34,57.84,613,8188,25
2026-08-28T22:03:39Z,91903,9,1330,915.6,5194,334,21479,34,59.05,614,8188,28
